what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1712217498830
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1712217498830
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1712217498830
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1712217498830
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1712217498830
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1712217498830
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1712217498830
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1712217498830
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1712217498840
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1712217498840
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1712217498840
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1712217498840
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1712217498840
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1712217498840
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1712217498840
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1712217498840
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1712217498840
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1712217498850
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1712217498850
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1712217498850
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1712217498850
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1712217498850
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1712217498850
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1712217498850
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1712217498850
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1712217498850
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1712217498850
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1712217498861
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1712217498861
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1712217498861
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1712217498861
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1712217498861
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1712217498861
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1712217498861
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1712217498861
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1712217498861
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1712217498861
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1712217498861
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1712217498870
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1712217498870
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1712217498870
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1712217498870
os,sysinfo,,,"win32",1712217498870
arch,sysinfo,,,"x86",1712217498870
ws,sysinfo,,,"win32",1712217498870
locale,sysinfo,,,"en_US",1712217498870
processors,sysinfo,,,"8",1712217498870
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1712217498870
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1712217498870
java.specification.name,sysinfo,,,"Java Platform API Specification",1712217498870
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1712217498870
java.specification.version,sysinfo,,,"1.6",1712217498870
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1712217498870
java.version,sysinfo,,,"1.6.0_23",1712217498870
java.vm.info,sysinfo,,,"mixed mode",1712217498870
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1712217498870
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1712217498870
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1712217498870
java.vm.specification.version,sysinfo,,,"1.0",1712217498870
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1712217498870
java.vm.version,sysinfo,,,"19.0-b09",1712217498870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217499623
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712217500263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217500684
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1712217500704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1712217500704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217502331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217503132
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1712217503152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1712217503152
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1712217505707
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1712217506046
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1712217506056
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1712217506056
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1712217506056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217506827
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1712217526193
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1712217526547
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1712217528467
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1712217530178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217538839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217543830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217546509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217546949
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712217547530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217547840
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712217547880
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1712217547990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217548080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217551433
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712217551593
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1712217551623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1712217553135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712217555226
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1712217557475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217557935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217574228
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1712217578265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217578960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217583648
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712217586395
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1712217586976
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1712217586976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712217589212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712217592382
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1712217592783
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1712217592793
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1712217594058
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAutomatically",1712217596303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217597610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217598792
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1712217598812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217599242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217601123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217601193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217603724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217618789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217621680
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712217621720
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1712217622340
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1712217622350
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1712217625458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217627592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217638717
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712217639207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712217641810
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712217644123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217646553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217647784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217648586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217650298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217652044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217670146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217676467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217679618
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1712217680609
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1712217680629
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1712217685371
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1712217686441
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1712217686461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217696622
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1712217778955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217778995
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712217779005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217784758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217786619
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1712217786629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217788175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217799047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217801981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217826467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217829740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217830541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217831853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217847761
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712217847821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712217856518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217859201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217862322
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1712217862982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217863813
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1712217867015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712217867685
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1712217867695
