what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034898625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034901439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034907244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034910040
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714034910270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034913542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034918035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714034922456
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714034923889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034925965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034926877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034926947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034927549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034931790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034937503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034938234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034942406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034950462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034954244
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1714034954864
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714034959337
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714034960027
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714034966023
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714034972345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034974696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034978499
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1714034979139
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714034983711
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714034984371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034987623
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714034990511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714034992974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035025267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035027107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035027478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035030343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035030994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035032348
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714035353070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035355794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035356331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035356679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035360455
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714035363161
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714035364676
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714035380318
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1714035380628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1714035389025
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714035391279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035398216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035398316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035399237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035401885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035424925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035430847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035431248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035435728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035443237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035446980
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1714035447720
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714035452185
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714035467804
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714035469413
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714035470853
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714035473982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1714035478369
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1714035479802
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1714035481102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035484534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1714035488536
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1714035489196
