what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613212209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613215559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613217058
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1711613217375
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711613219245
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1711613219707
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 4, 'other error'",1711613222318
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/SoC/bai6/bai63/software/bai63/bai63.elf] return code: 4, 'other error'",1711613225696
error,log,,,"Downloading ELF Process failed",1711613225696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613225730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613260983
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1711613271410
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1711613274071
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1711613282092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613283055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613285309
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711613286568
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1711613295068
closed,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711613295097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613312776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613316465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613321260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613322785
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1711613323073
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711613324767
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 4, 'other error'",1711613342942
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711613344185
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1711613345408
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/SoC/bai6/bai63/software/bai63/bai63.elf] return code: 4, 'other error'",1711613346321
error,log,,,"Downloading ELF Process failed",1711613346322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613346516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613351516
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711613354674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1711613355992
closed,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711613356021
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1711613356844
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1711613356959
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1711613357091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613365916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613367690
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1711613367808
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711613367929
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1711613368268
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1711613368268
